key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,match_dt,home_slug,away_slug,is_world_cup,elo_home_pre,elo_away_pre,elo_diff_pre,elo_gap_pre,elo_home_exp,elo_away_exp,home_points_last5,home_gd_last5,home_rest_days,home_concede_first_rate,home_points_after_concede_first,home_late_concede_rate_75p,away_points_last5,away_gd_last5,away_rest_days,away_concede_first_rate,away_points_after_concede_first,away_late_concede_rate_75p,is_group_stage,is_knockout,elo_diff,elo_gap,points_last5_diff,gd_last5_diff,rest_days_diff,concede_first_rate_diff,points_after_concede_first_diff,late_concede_rate_75p_diff,underdog_is_home,y_upset_avoid_loss,y_upset
37,WC-1938,1938 FIFA Men's World Cup,M-1938-02,Cuba vs Romania,round of 16,not applicable,0,1,1,0,1938-06-05,17:00,S-077,Stade du T.O.E.C.,Toulouse,France,T-19,Cuba,CUB,T-61,Romania,ROU,3–3,3,3,0,0,1,0,0-0,0,0,draw,0,0,1,1938-06-05 17:00:00,cuba,romania,1,1500.0,1489.9919564459678,10.008043554032156,10.008043554032156,0.5143987501788603,0.4856012498211397,,,-1.0,0.5,1.0,0.2,3.0,-3.0,1470.0,0.5,1.0,0.2,0,1,10.008043554032156,10.008043554032156,0.0,0.0,-1471.0,0.0,0.0,0.0,0,1,1
38,WC-1938,1938 FIFA Men's World Cup,M-1938-03,France vs Belgium,round of 16,not applicable,0,1,0,0,1938-06-05,17:00,S-069,Stade Olympique de Colombes,Paris,France,T-30,France,FRA,T-06,Belgium,BEL,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1938-06-05 17:00:00,france,belgium,1,1480.28774368332,1470.5830556197036,9.704688063616459,9.704688063616459,0.5139625377183112,0.48603746228168876,3.0,0.0,1470.0,0.5,1.0,0.2,0.0,-7.0,1470.0,0.5,1.0,0.2,0,1,9.704688063616459,9.704688063616459,3.0,7.0,0.0,0.0,0.0,0.0,0,0,0
39,WC-1938,1938 FIFA Men's World Cup,M-1938-04,Hungary vs Dutch East Indies,round of 16,not applicable,0,1,0,0,1938-06-05,17:00,S-071,Vélodrome Municipal,Reims,France,T-36,Hungary,HUN,T-23,Dutch East Indies,IDN,6–0,6,0,6,-6,0,0,0-0,0,0,home team win,1,0,0,1938-06-05 17:00:00,hungary,dutch_east_indies,1,1499.9917180729458,1500.0,-0.008281927054213156,0.008281927054213156,0.49998808134889206,0.500011918651108,3.0,1.0,1466.0,0.5,1.0,0.2,,,-1.0,0.5,1.0,0.2,0,1,-0.008281927054213156,0.008281927054213156,0.0,0.0,1467.0,0.0,0.0,0.0,1,1,1
40,WC-1938,1938 FIFA Men's World Cup,M-1938-05,Italy vs Norway,round of 16,not applicable,0,1,0,0,1938-06-05,17:00,S-064,Stade Vélodrome,Marseille,France,T-41,Italy,ITA,T-53,Norway,NOR,2–1,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,1938-06-05 17:00:00,italy,norway,1,1540.2477846311729,1500.0,40.24778463117286,40.24778463117286,0.5576635106212264,0.44233648937877357,13.0,9.0,1456.0,0.5,1.0,0.2,,,-1.0,0.5,1.0,0.2,0,1,40.24778463117286,40.24778463117286,0.0,0.0,1457.0,0.0,0.0,0.0,0,0,0
41,WC-1938,1938 FIFA Men's World Cup,M-1938-06,Brazil vs Poland,round of 16,not applicable,0,1,0,0,1938-06-05,17:30,S-075,Stade de la Meinau,Strasbourg,France,T-09,Brazil,BRA,T-57,Poland,POL,6–5,6,5,1,-1,1,0,0-0,0,0,home team win,1,0,0,1938-06-05 17:30:00,brazil,poland,1,1490.0080435540322,1500.0,-9.991956445967844,9.991956445967844,0.48562438186227264,0.5143756181377274,3.0,1.0,1470.0,0.5,1.0,0.2,,,-1.0,0.5,1.0,0.2,0,1,-9.991956445967844,9.991956445967844,0.0,0.0,1471.0,0.0,0.0,0.0,1,1,1
42,WC-1938,1938 FIFA Men's World Cup,M-1938-07,Czechoslovakia vs Netherlands,round of 16,not applicable,0,1,0,0,1938-06-05,18:30,S-058,Stade Jules Deschaseaux,Le Havre,France,T-21,Czechoslovakia,CSK,T-48,Netherlands,NLD,3–0,3,0,3,-3,1,0,0-0,0,0,home team win,1,0,0,1938-06-05 18:30:00,czechoslovakia,netherlands,1,1519.9922005484768,1490.0,29.99220054847683,29.99220054847683,0.5430553509596191,0.4569446490403809,9.0,3.0,1456.0,0.5,1.0,0.2,0.0,-1.0,1470.0,0.5,1.0,0.2,0,1,29.99220054847683,29.99220054847683,9.0,4.0,-14.0,0.0,0.0,0.0,0,0,0
43,WC-1938,1938 FIFA Men's World Cup,M-1938-08,Cuba vs Romania,round of 16,not applicable,0,1,0,1,1938-06-09,18:00,S-077,Stade du T.O.E.C.,Toulouse,France,T-19,Cuba,CUB,T-61,Romania,ROU,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1938-06-09 18:00:00,cuba,romania,1,1499.7120249964228,1490.279931449545,9.432093546877695,9.432093546877695,0.5135705400815447,0.4864294599184553,1.0,0.0,4.0,0.5,1.0,0.2,4.0,-3.0,4.0,0.5,1.0,0.2,0,1,9.432093546877695,9.432093546877695,-3.0,3.0,0.0,0.0,0.0,0.0,0,0,0
44,WC-1938,1938 FIFA Men's World Cup,M-1938-09,Switzerland vs Germany,round of 16,not applicable,0,1,0,1,1938-06-09,18:00,S-068,Parc des Princes,Paris,France,T-75,Switzerland,CHE,T-31,Germany,DEU,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,1938-06-09 18:00:00,switzerland,germany,1,1500.5603258827143,1518.9280270435859,-18.367701160871547,18.367701160871547,0.4735913514928351,0.5264086485071648,4.0,0.0,5.0,0.5,1.0,0.2,10.0,3.0,5.0,0.5,1.0,0.2,0,1,-18.367701160871547,18.367701160871547,-6.0,-3.0,0.0,0.0,0.0,0.0,1,1,1
45,WC-1938,1938 FIFA Men's World Cup,M-1938-10,Brazil vs Czechoslovakia,quarter-finals,not applicable,0,1,1,0,1938-06-12,17:00,S-056,Stade du Parc Lescure,Bordeaux,France,T-09,Brazil,BRA,T-21,Czechoslovakia,CSK,1–1,1,1,0,0,1,0,0-0,0,0,draw,0,0,1,1938-06-12 17:00:00,brazil,czechoslovakia,1,1500.2955559167867,1529.1310935292845,-28.835537612497774,28.835537612497774,0.4585973456046376,0.5414026543953624,6.0,2.0,6.0,0.5,1.0,0.2,12.0,6.0,6.0,0.5,1.0,0.2,0,1,-28.835537612497774,28.835537612497774,-6.0,-4.0,0.0,0.0,0.0,0.0,1,1,1
46,WC-1938,1938 FIFA Men's World Cup,M-1938-11,Hungary vs Switzerland,quarter-finals,not applicable,0,1,0,0,1938-06-12,17:00,S-061,Stade Victor Boucquey,Lille,France,T-36,Hungary,HUN,T-75,Switzerland,CHE,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1938-06-12 17:00:00,hungary,switzerland,1,1509.9919564459678,1511.0884988528576,-1.0965424068897391,1.0965424068897391,0.498421953864665,0.501578046135335,6.0,7.0,7.0,0.5,1.0,0.2,7.0,2.0,2.0,0.5,1.0,0.2,0,1,-1.0965424068897391,1.0965424068897391,-1.0,5.0,5.0,0.0,0.0,0.0,1,1,1
47,WC-1938,1938 FIFA Men's World Cup,M-1938-12,Italy vs France,quarter-finals,not applicable,0,1,0,0,1938-06-12,17:00,S-069,Stade Olympique de Colombes,Paris,France,T-41,Italy,ITA,T-30,France,FRA,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1938-06-12 17:00:00,italy,france,1,1549.0945144187483,1490.0084929289537,59.086021489794575,59.086021489794575,0.5842212462865085,0.4157787537134915,13.0,4.0,7.0,0.5,1.0,0.2,6.0,2.0,7.0,0.5,1.0,0.2,0,1,59.086021489794575,59.086021489794575,7.0,2.0,0.0,0.0,0.0,0.0,0,0,0
48,WC-1938,1938 FIFA Men's World Cup,M-1938-13,Sweden vs Cuba,quarter-finals,not applicable,0,1,0,0,1938-06-12,17:00,S-055,Stade du Fort Carré,Antibes,France,T-74,Sweden,SWE,T-19,Cuba,CUB,8–0,8,0,8,-8,0,0,0-0,0,0,home team win,1,0,0,1938-06-12 17:00:00,sweden,cuba,1,1500.788788545377,1509.4406141947918,-8.651825649414832,8.651825649414832,0.48755159502998596,0.512448404970014,3.0,0.0,1473.0,0.5,1.0,0.2,4.0,1.0,2.0,0.5,1.0,0.2,0,1,-8.651825649414832,8.651825649414832,-1.0,-1.0,1471.0,0.0,0.0,0.0,1,1,1
49,WC-1938,1938 FIFA Men's World Cup,M-1938-14,Brazil vs Czechoslovakia,quarter-finals,not applicable,0,1,0,1,1938-06-14,18:00,S-056,Stade du Parc Lescure,Bordeaux,France,T-09,Brazil,BRA,T-21,Czechoslovakia,CSK,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1938-06-14 18:00:00,brazil,czechoslovakia,1,1501.123609004694,1528.3030404413773,-27.179431436683444,27.179431436683444,0.46096524885018536,0.5390347511498146,7.0,2.0,2.0,0.5,1.0,0.2,10.0,5.0,2.0,0.5,1.0,0.2,0,1,-27.179431436683444,27.179431436683444,-3.0,-3.0,0.0,0.0,0.0,0.0,1,1,1
50,WC-1938,1938 FIFA Men's World Cup,M-1938-15,Hungary vs Sweden,semi-finals,not applicable,0,1,0,0,1938-06-16,18:00,S-068,Parc des Princes,Paris,France,T-36,Hungary,HUN,T-74,Sweden,SWE,5–1,5,1,4,-4,0,0,0-0,0,0,home team win,1,0,0,1938-06-16 18:00:00,hungary,sweden,1,1520.0235173686744,1511.0377566447773,8.985760723897101,8.985760723897101,0.5129286666499835,0.4870713333500165,9.0,9.0,4.0,0.5,1.0,0.2,6.0,8.0,4.0,0.5,1.0,0.2,0,1,8.985760723897101,8.985760723897101,3.0,1.0,0.0,0.0,0.0,0.0,0,0,0
51,WC-1938,1938 FIFA Men's World Cup,M-1938-16,Italy vs Brazil,semi-finals,not applicable,0,1,0,0,1938-06-16,18:00,S-064,Stade Vélodrome,Marseille,France,T-41,Italy,ITA,T-09,Brazil,BRA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1938-06-16 18:00:00,italy,brazil,1,1557.4100894930182,1511.9043040276902,45.50578546532802,45.50578546532802,0.5651161639700116,0.43488383602998837,15.0,6.0,4.0,0.5,1.0,0.2,10.0,4.0,2.0,0.5,1.0,0.2,0,1,45.50578546532802,45.50578546532802,5.0,2.0,2.0,0.0,0.0,0.0,0,0,0
52,WC-1938,1938 FIFA Men's World Cup,M-1938-17,Brazil vs Sweden,third-place match,not applicable,0,1,0,0,1938-06-19,17:00,S-056,Stade du Parc Lescure,Bordeaux,France,T-09,Brazil,BRA,T-74,Sweden,SWE,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,1938-06-19 17:00:00,brazil,sweden,1,1503.2066273070905,1501.296329977777,1.91029732931338,1.91029732931338,0.5027491111432497,0.4972508888567503,7.0,-1.0,2.0,0.5,1.0,0.2,6.0,4.0,2.0,0.5,1.0,0.2,0,1,1.91029732931338,1.91029732931338,1.0,-5.0,0.0,0.0,0.0,0.0,0,0,0
53,WC-1938,1938 FIFA Men's World Cup,M-1938-18,Italy vs Hungary,final,not applicable,0,1,0,0,1938-06-19,17:00,S-069,Stade Olympique de Colombes,Paris,France,T-41,Italy,ITA,T-36,Hungary,HUN,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,1938-06-19 17:00:00,italy,hungary,1,1566.1077662136179,1529.7649440356747,36.34282217794316,36.34282217794316,0.5521115989971891,0.4478884010028109,15.0,6.0,2.0,0.5,1.0,0.2,12.0,13.0,2.0,0.5,1.0,0.2,0,1,36.34282217794316,36.34282217794316,3.0,-7.0,0.0,0.0,0.0,0.0,0,0,0
54,WC-1950,1950 FIFA Men's World Cup,M-1950-01,Brazil vs Mexico,group stage,Group 1,1,0,0,0,1950-06-24,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-46,Mexico,MEX,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,1950-06-24 15:00:00,brazil,mexico,1,1513.1516450842255,1471.1490735237644,42.00257156046109,42.00257156046109,0.5601537924434665,0.4398462075565335,10.0,3.0,4387.0,0.5,1.0,0.2,0.0,-9.0,7280.0,0.5,1.0,0.2,1,0,42.00257156046109,42.00257156046109,10.0,12.0,-2893.0,0.0,0.0,0.0,0,0,0
55,WC-1950,1950 FIFA Men's World Cup,M-1950-02,Yugoslavia vs Switzerland,group stage,Group 1,1,0,0,0,1950-06-25,15:00,S-007,Estádio Independência,Belo Horizonte,Brazil,T-87,Yugoslavia,YUG,T-75,Switzerland,CHE,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,1950-06-25 15:00:00,yugoslavia,switzerland,1,1509.712494689702,1501.056937930151,8.655556759551018,8.655556759551018,0.5124537711394014,0.4875462288605986,6.0,0.0,7273.0,0.5,1.0,0.2,7.0,0.0,4395.0,0.5,1.0,0.2,1,0,8.655556759551018,8.655556759551018,-1.0,0.0,2878.0,0.0,0.0,0.0,0,0,0
56,WC-1950,1950 FIFA Men's World Cup,M-1950-03,England vs Chile,group stage,Group 2,1,0,0,0,1950-06-25,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-28,England,ENG,T-13,Chile,CHL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1950-06-25 15:00:00,england,chile,1,1500.0,1509.4245673545686,-9.42456735456858,9.42456735456858,0.48644028300762915,0.5135597169923709,,,-1.0,0.5,1.0,0.2,6.0,2.0,7278.0,0.5,1.0,0.2,1,0,-9.42456735456858,9.42456735456858,0.0,0.0,-7279.0,0.0,0.0,0.0,1,1,1
57,WC-1950,1950 FIFA Men's World Cup,M-1950-04,Spain vs United States,group stage,Group 2,1,0,0,0,1950-06-25,15:00,S-012,Estádio Vila Capanema,Curitiba,Brazil,T-73,Spain,ESP,T-83,United States,USA,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1950-06-25 15:00:00,spain,united_states,1,1500.0162989347125,1499.704270611328,0.31202832338453845,0.31202832338453845,0.5004490447330328,0.49955095526696724,4.0,1.0,5867.0,0.5,1.0,0.2,6.0,-5.0,5872.0,0.5,1.0,0.2,1,0,0.31202832338453845,0.31202832338453845,-2.0,6.0,-5.0,0.0,0.0,0.0,0,0,0
58,WC-1950,1950 FIFA Men's World Cup,M-1950-05,Sweden vs Italy,group stage,Group 3,1,0,0,0,1950-06-25,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-74,Sweden,SWE,T-41,Italy,ITA,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,1950-06-25 15:00:00,sweden,italy,1,1491.351312200642,1575.065534233674,-83.714222033032,83.714222033032,0.3818040878127049,0.6181959121872951,6.0,2.0,4388.0,0.5,1.0,0.2,15.0,7.0,4388.0,0.5,1.0,0.2,1,0,-83.714222033032,83.714222033032,-9.0,-5.0,0.0,0.0,0.0,0.0,1,1,1
59,WC-1950,1950 FIFA Men's World Cup,M-1950-06,Brazil vs Switzerland,group stage,Group 1,1,0,0,0,1950-06-28,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-09,Brazil,BRA,T-75,Switzerland,CHE,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,1950-06-28 15:00:00,brazil,switzerland,1,1521.9485692353562,1491.306013352939,30.642555882417128,30.642555882417128,0.5439841966971696,0.4560158033028304,10.0,6.0,4.0,0.5,1.0,0.2,4.0,-4.0,3.0,0.5,1.0,0.2,1,0,30.642555882417128,30.642555882417128,6.0,10.0,1.0,0.0,0.0,0.0,0,1,1
60,WC-1950,1950 FIFA Men's World Cup,M-1950-07,Yugoslavia vs Mexico,group stage,Group 1,1,0,0,0,1950-06-28,15:00,S-017,Estádio dos Eucaliptos,Porto Alegre,Brazil,T-87,Yugoslavia,YUG,T-46,Mexico,MEX,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,1950-06-28 15:00:00,yugoslavia,mexico,1,1519.463419266914,1462.3521493726337,57.11126989428021,57.11126989428021,0.5814573666963532,0.4185426333036468,9.0,3.0,3.0,0.5,1.0,0.2,0.0,-13.0,4.0,0.5,1.0,0.2,1,0,57.11126989428021,57.11126989428021,9.0,16.0,-1.0,0.0,0.0,0.0,0,0,0
61,WC-1950,1950 FIFA Men's World Cup,M-1950-08,Spain vs Chile,group stage,Group 2,1,0,0,0,1950-06-29,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-73,Spain,ESP,T-13,Chile,CHL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1950-06-29 15:00:00,spain,chile,1,1510.0073180400518,1499.1533730147212,10.853945025330631,10.853945025330631,0.5156150030303078,0.48438499696969217,7.0,3.0,4.0,0.5,1.0,0.2,6.0,0.0,4.0,0.5,1.0,0.2,1,0,10.853945025330631,10.853945025330631,1.0,3.0,0.0,0.0,0.0,0.0,0,0,0
62,WC-1950,1950 FIFA Men's World Cup,M-1950-09,United States vs England,group stage,Group 2,1,0,0,0,1950-06-29,15:00,S-007,Estádio Independência,Belo Horizonte,Brazil,T-83,United States,USA,T-28,England,ENG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1950-06-29 15:00:00,united_states,england,1,1489.7132515059886,1510.2711943398474,-20.55794283385876,20.55794283385876,0.47044922124396205,0.529550778756038,6.0,-7.0,4.0,0.5,1.0,0.2,3.0,2.0,4.0,0.5,1.0,0.2,1,0,-20.55794283385876,20.55794283385876,3.0,-9.0,0.0,0.0,0.0,0.0,1,1,1
63,WC-1950,1950 FIFA Men's World Cup,M-1950-10,Sweden vs Paraguay,group stage,Group 3,1,0,0,0,1950-06-29,15:30,S-012,Estádio Vila Capanema,Curitiba,Brazil,T-74,Sweden,SWE,T-55,Paraguay,PRY,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,1950-06-29 15:30:00,sweden,paraguay,1,1503.715230444388,1500.2794617562658,3.4357686881221525,3.4357686881221525,0.5049443074339847,0.49505569256601534,6.0,2.0,4.0,0.5,1.0,0.2,3.0,-2.0,7284.0,0.5,1.0,0.2,1,0,3.4357686881221525,3.4357686881221525,3.0,4.0,-7280.0,0.0,0.0,0.0,0,1,1
64,WC-1950,1950 FIFA Men's World Cup,M-1950-11,Brazil vs Yugoslavia,group stage,Group 1,1,0,0,0,1950-07-01,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-87,Yugoslavia,YUG,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1950-07-01 15:00:00,brazil,yugoslavia,1,1521.0688853014128,1527.834271932987,-6.765386631574074,6.765386631574074,0.49026505637212986,0.5097349436278702,10.0,6.0,3.0,0.5,1.0,0.2,12.0,6.0,3.0,0.5,1.0,0.2,1,0,-6.765386631574074,6.765386631574074,-2.0,0.0,0.0,0.0,0.0,0.0,1,1,1
65,WC-1950,1950 FIFA Men's World Cup,M-1950-12,Chile vs United States,group stage,Group 2,1,0,0,0,1950-07-02,15:00,S-019,Estádio Ilha do Retiro,Recife,Brazil,T-13,Chile,CHL,T-83,United States,USA,5–2,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,1950-07-02 15:00:00,chile,united_states,1,1489.4656730753272,1500.3042670811094,-10.83859400578217,10.83859400578217,0.48440706734659933,0.5155929326534007,6.0,-2.0,3.0,0.5,1.0,0.2,6.0,-9.0,3.0,0.5,1.0,0.2,1,0,-10.83859400578217,10.83859400578217,0.0,7.0,0.0,0.0,0.0,0.0,1,1,1
66,WC-1950,1950 FIFA Men's World Cup,M-1950-13,Spain vs England,group stage,Group 2,1,0,0,0,1950-07-02,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-73,Spain,ESP,T-28,England,ENG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1950-07-02 15:00:00,spain,england,1,1519.6950179794458,1499.6801787647266,20.01483921471913,20.01483921471913,0.5287718485777254,0.4712281514222746,10.0,5.0,3.0,0.5,1.0,0.2,3.0,1.0,3.0,0.5,1.0,0.2,1,0,20.01483921471913,20.01483921471913,7.0,4.0,0.0,0.0,0.0,0.0,0,0,0
67,WC-1950,1950 FIFA Men's World Cup,M-1950-14,Italy vs Paraguay,group stage,Group 3,1,0,0,0,1950-07-02,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-41,Italy,ITA,T-55,Paraguay,PRY,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1950-07-02 15:00:00,italy,paraguay,1,1562.701615989928,1500.3783479049455,62.3232680849826,62.3232680849826,0.5887406120785693,0.4112593879214307,12.0,5.0,7.0,0.5,1.0,0.2,4.0,-2.0,2.0,0.5,1.0,0.2,1,0,62.3232680849826,62.3232680849826,8.0,7.0,5.0,0.0,0.0,0.0,0,0,0
68,WC-1950,1950 FIFA Men's World Cup,M-1950-15,Uruguay vs Bolivia,group stage,Group 4,1,0,0,0,1950-07-02,15:00,S-007,Estádio Independência,Belo Horizonte,Brazil,T-84,Uruguay,URY,T-07,Bolivia,BOL,8–0,8,0,8,-8,0,0,0-0,0,0,home team win,1,0,0,1950-07-02 15:00:00,uruguay,bolivia,1,1539.9915508808067,1480.2794617562658,59.71208912454085,59.71208912454085,0.5850963999597381,0.41490360004026194,12.0,12.0,7277.0,0.5,1.0,0.2,0.0,-8.0,7287.0,0.5,1.0,0.2,1,0,59.71208912454085,59.71208912454085,12.0,20.0,-10.0,0.0,0.0,0.0,0,0,0
69,WC-1950,1950 FIFA Men's World Cup,M-1950-16,Switzerland vs Mexico,group stage,Group 1,1,0,0,0,1950-07-02,15:40,S-017,Estádio dos Eucaliptos,Porto Alegre,Brazil,T-75,Switzerland,CHE,T-46,Mexico,MEX,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1950-07-02 15:40:00,switzerland,mexico,1,1492.1856972868825,1453.9812967065607,38.20440058032182,38.20440058032182,0.5547600204997394,0.4452399795002606,5.0,-3.0,4.0,0.5,1.0,0.2,0.0,-16.0,4.0,0.5,1.0,0.2,1,0,38.20440058032182,38.20440058032182,5.0,13.0,0.0,0.0,0.0,0.0,0,0,0
70,WC-1950,1950 FIFA Men's World Cup,M-1950-17,Brazil vs Sweden,final round,not applicable,1,0,0,0,1950-07-09,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-74,Sweden,SWE,7–1,7,1,6,-6,0,0,0-0,0,0,home team win,1,0,0,1950-07-09 15:00:00,brazil,sweden,1,1531.2635841739702,1503.6163442957084,27.64723987826187,27.64723987826187,0.5397038076440868,0.46029619235591324,10.0,7.0,8.0,0.5,1.0,0.2,7.0,3.0,9.0,0.5,1.0,0.2,0,1,27.64723987826187,27.64723987826187,3.0,4.0,-1.0,0.0,0.0,0.0,0,0,0
71,WC-1950,1950 FIFA Men's World Cup,M-1950-18,Uruguay vs Spain,final round,not applicable,1,0,0,0,1950-07-09,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-84,Uruguay,URY,T-73,Spain,ESP,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,1950-07-09 15:00:00,uruguay,spain,1,1548.2896228816119,1529.1195810078912,19.17004187372072,19.17004187372072,0.5275599460175634,0.4724400539824366,15.0,20.0,7.0,0.5,1.0,0.2,10.0,4.0,7.0,0.5,1.0,0.2,0,1,19.17004187372072,19.17004187372072,5.0,16.0,0.0,0.0,0.0,0.0,0,1,1
72,WC-1950,1950 FIFA Men's World Cup,M-1950-19,Brazil vs Spain,final round,not applicable,1,0,0,0,1950-07-13,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-73,Spain,ESP,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,1950-07-13 15:00:00,brazil,spain,1,1540.4695080210886,1529.6707799282424,10.798728092846204,10.798728092846204,0.5155356165853046,0.48446438341469544,13.0,14.0,4.0,0.5,1.0,0.2,10.0,4.0,4.0,0.5,1.0,0.2,0,1,10.798728092846204,10.798728092846204,3.0,10.0,0.0,0.0,0.0,0.0,0,0,0
73,WC-1950,1950 FIFA Men's World Cup,M-1950-20,Uruguay vs Sweden,final round,not applicable,1,0,0,0,1950-07-13,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-84,Uruguay,URY,T-74,Sweden,SWE,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,1950-07-13 15:00:00,uruguay,sweden,1,1547.7384239612607,1494.41042044859,53.32800351267065,53.32800351267065,0.5761481050985773,0.4238518949014227,13.0,19.0,4.0,0.5,1.0,0.2,4.0,-11.0,4.0,0.5,1.0,0.2,0,1,53.32800351267065,53.32800351267065,9.0,30.0,0.0,0.0,0.0,0.0,0,0,0
74,WC-1950,1950 FIFA Men's World Cup,M-1950-21,Sweden vs Spain,final round,not applicable,1,0,0,0,1950-07-16,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-74,Sweden,SWE,T-73,Spain,ESP,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1950-07-16 15:00:00,sweden,spain,1,1485.9333825505616,1519.9814922599485,-34.048109709386836,34.048109709386836,0.45115708845635605,0.548842911543644,4.0,-8.0,3.0,0.5,1.0,0.2,10.0,0.0,3.0,0.5,1.0,0.2,0,1,-34.048109709386836,34.048109709386836,-6.0,-8.0,0.0,0.0,0.0,0.0,1,1,1
75,WC-1950,1950 FIFA Men's World Cup,M-1950-22,Uruguay vs Brazil,final round,not applicable,1,0,0,0,1950-07-16,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-84,Uruguay,URY,T-09,Brazil,BRA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1950-07-16 15:00:00,uruguay,brazil,1,1556.215461859289,1550.1587956893825,6.056666169906521,6.056666169906521,0.5087153604488548,0.4912846395511452,13.0,16.0,3.0,0.5,1.0,0.2,13.0,17.0,3.0,0.5,1.0,0.2,0,1,6.056666169906521,6.056666169906521,0.0,-1.0,0.0,0.0,0.0,0.0,0,0,0
76,WC-1954,1954 FIFA Men's World Cup,M-1954-01,Brazil vs Mexico,group stage,Group 1,1,0,0,0,1954-06-16,18:00,S-213,Charmilles Stadium,Geneva,Switzerland,T-09,Brazil,BRA,T-46,Mexico,MEX,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,1954-06-16 18:00:00,brazil,mexico,1,1540.3331028983596,1445.0764971165554,95.25660578180418,95.25660578180418,0.6337506282386324,0.3662493717613676,10.0,12.0,1431.0,0.5,1.0,0.2,0.0,-14.0,1445.0,0.5,1.0,0.2,1,0,95.25660578180418,95.25660578180418,10.0,26.0,-14.0,0.0,0.0,0.0,0,0,0
